x,y,sd
5709.3,2267.6,15.2
2798.2,19753.5,10.5
2824.7,19750.1,17.8
627.1,4510.8,25.0
617.4,4522.5,17.9
3963.1,18315.4,20.1
8314.1,20424.7,14.6
7425.1,11468.2,20.4
2587.0,2332.2,25.0
10229.1,10316.0,11.1
2603.5,2328.7,19.8
2667.9,4700.0,21.4
7403.6,11476.8,9.7
19674.6,8018.6,30.6
8022.5,14697.8,4.8
2564.2,2306.2,17.3
10617.9,7385.0,16.8
8020.6,14697.1,5.2
10743.5,18542.9,19.5
2588.7,2310.0,12.9
6141.1,2296.1,9.5
16210.2,15729.4,11.1
8266.3,13467.3,17.4
12501.6,12351.0,13.9
15833.2,10458.0,20.6
17225.4,23052.3,14.3
15288.5,5455.5,17.7
10898.7,16422.1,22.3
615.3,4498.6,11.5
10880.5,16420.3,18.1
18324.9,17824.1,7.8
12313.7,17493.1,17.8
8071.6,8965.4,16.1
7721.7,22786.6,10.5
3675.9,2372.6,18.1
16200.6,15734.5,11.4
10891.8,16438.3,13.7
625.5,4497.5,27.0
6143.7,2284.1,5.8
10877.9,16432.2,11.4
12287.9,17516.8,8.5
18333.3,17828.3,13.4
2983.7,6538.6,18.1
8070.7,8944.6,13.9
18274.9,17842.5,15.1
10890.9,16438.4,13.3
7738.9,22785.3,17.7
9481.7,12150.0,8.0
10897.8,16429.8,12.1
24695.7,5043.1,14.5
7729.9,22781.9,10.0
6141.6,2274.4,8.7
16693.4,11599.5,10.4
18265.7,21156.8,10.0
7673.3,18099.0,9.9
9424.8,18654.2,12.7
18889.7,4084.0,10.6
9442.8,18653.5,15.9
19276.8,17995.1,12.0
15128.9,9187.6,11.0
8537.0,24854.0,18.6
5094.0,6430.3,6.6
22912.9,10560.0,12.6
9439.6,18652.4,12.4
1699.7,4093.9,22.2
6149.3,2289.1,11.3
6781.7,24573.4,12.4
6770.9,14362.4,19.7
1615.8,4352.3,22.6
6742.8,14341.2,17.1
2870.0,8898.0,28.2
11010.2,7651.8,13.1
6128.9,2281.4,19.9
11014.1,7637.0,18.0
9552.3,9943.3,11.8
2971.7,6503.3,17.2
10372.1,11015.0,9.2
6106.2,2288.2,15.9
6366.1,24491.1,12.3
10246.5,20154.6,11.8
12603.6,7127.3,13.7
6159.3,2287.1,9.4
2946.9,6506.9,11.7
16600.9,22965.3,16.7
12540.2,9094.6,10.4
6297.7,10168.2,34.3
2589.8,2308.4,17.4
3869.0,3174.7,37.8
9878.2,7112.9,13.7
12451.4,13086.5,11.2
12552.8,14924.7,19.1
3850.5,1337.9,13.0
2600.5,2322.7,11.2
10255.9,20154.3,6.2
9867.2,7120.8,25.7
3831.5,3165.4,24.8
10580.5,9411.6,10.3
3032.1,20339.1,27.1
7402.4,19913.9,13.2
5056.1,6436.4,14.9
4146.3,19047.8,16.5
13799.6,9849.3,15.5
19488.2,11407.8,20.0
3168.8,8776.9,13.2
21088.8,10772.9,18.5
20499.6,12371.4,8.4
3871.7,3141.0,13.1
3849.8,3155.0,12.1
573.7,3758.8,15.0
6742.6,11217.8,16.4
14295.8,19258.0,24.3
4865.9,22565.6,8.4
21700.4,16532.8,8.7
14274.8,19226.6,10.2
12577.1,15503.4,19.6
5365.0,1310.1,14.2
3165.1,8791.0,12.6
4815.2,20347.0,16.3
5956.4,14677.7,8.0
6685.9,19532.2,15.3
19618.2,5298.0,17.8
3921.8,8374.2,14.4
6456.3,4599.2,16.1
1810.3,17505.7,15.7
18771.0,6444.0,17.8
9252.9,9864.4,13.2
1807.0,17476.2,10.4
6467.1,12858.4,5.1
2605.8,2350.8,27.9
1452.7,1715.7,19.9
850.6,6193.7,30.0
1920.0,16860.8,20.7
11963.4,10278.1,17.1
21754.9,8006.8,8.3
1275.7,19181.1,19.5
9276.9,9861.0,10.4
17213.6,23078.5,18.4
1685.1,15286.6,22.8
16807.7,9439.6,21.3
15497.2,9677.3,19.1
15570.2,7865.6,8.8
10712.1,18578.4,21.5
16808.3,9443.2,22.5
2363.4,2682.5,12.3
16789.8,9490.6,28.8
10721.9,18569.6,16.0
11023.5,11972.6,14.2
2825.3,2595.6,14.4
1319.2,1773.4,19.2
2255.9,13815.9,19.3
2837.3,2633.5,17.9
12375.9,8340.7,21.5
11974.4,10302.1,25.5
10492.0,9267.7,23.2
19214.2,3863.9,33.9
8582.4,12327.4,15.5
1790.8,16579.8,17.0
8607.7,12300.2,14.2
15637.3,7948.0,29.6
2350.6,2707.5,12.0
2706.5,16791.6,6.0
16855.1,9394.6,24.0
8714.6,17006.5,20.4
8616.1,12283.5,14.8
7905.0,18639.9,14.2
2707.8,16787.4,6.2
20661.0,15199.7,7.9
15643.6,7970.2,15.8
1058.7,2357.1,13.6
12277.9,16437.9,18.7
1797.5,537.5,25.2
9964.8,20933.6,12.9
2365.4,2702.0,10.7
2388.6,17485.6,10.7
13544.0,21011.2,29.7
1809.6,515.3,15.6
7308.7,8846.8,9.7
2326.0,2717.1,14.4
2383.8,17468.9,13.6
9970.4,20711.6,19.1
23780.9,14213.3,7.4
9967.4,20772.6,38.1
2338.7,2683.8,13.7
2237.2,3674.5,24.0
1765.3,16568.8,15.6
2349.9,2695.1,13.1
1804.3,517.9,11.0
16783.7,10405.5,21.9
2820.3,2610.7,14.5
5845.6,10389.0,19.2
12603.1,21436.5,11.9
4523.3,13351.7,13.8
13027.7,12822.8,16.6
2052.6,20698.7,12.3
10860.6,6544.3,6.9
15804.6,15898.1,12.4
10767.5,14592.8,19.5
2777.0,2055.1,14.0
23078.7,16388.6,12.0
15846.2,15892.3,19.9
2691.6,16821.5,15.0
6966.2,8813.2,6.3
14965.8,16856.2,11.5
17693.3,11300.7,15.4
4808.4,751.3,9.8
9978.9,11470.2,10.2
17653.3,11309.1,11.3
9973.7,11470.9,5.5
2772.3,2073.5,20.8
9972.0,11462.4,7.4
14979.1,16870.2,9.6
8430.4,14565.6,13.2
10674.5,14853.4,12.3
12489.9,15769.3,7.1
10671.2,14863.7,16.6
12490.2,15764.0,7.4
6474.2,17111.8,20.6
4872.4,24536.2,9.6
12511.4,15782.8,23.8
12497.3,15748.2,10.6
1496.4,17599.4,23.8
20609.6,22906.2,12.4
10000.4,11467.5,17.9
9976.9,11473.5,8.5
13682.7,8110.8,25.8
4873.6,24530.0,13.1
15647.5,10300.5,8.6
20613.4,22895.2,5.1
12642.7,24687.7,11.1
12663.2,19410.6,17.4
10366.1,11003.5,20.9
2989.2,20359.6,31.6
13909.2,8761.3,17.3
10338.8,11016.7,14.9
11275.8,13783.7,6.9
13949.3,8752.8,17.3
11673.0,11645.8,10.7
12667.1,19403.9,12.5
10478.1,10059.0,13.8
2262.2,3682.5,14.6
20607.7,22878.2,20.7
20609.8,22897.5,13.1
19311.2,16759.8,17.7
20608.5,22901.4,14.5
20621.8,22893.9,23.3
712.0,4298.0,13.3
20593.3,22890.1,11.7
709.1,4316.5,22.1
2525.7,12370.0,14.8
20615.8,22895.1,11.7
22567.4,7911.1,14.3
662.2,4257.3,14.3
2260.0,13821.6,9.2
2246.7,13820.4,9.4
19731.5,12036.2,14.7
14431.9,11841.8,14.1
12859.0,15526.0,32.8
22972.5,10358.9,7.9
19623.9,7077.0,14.7
1099.6,7932.1,9.3
1192.1,6104.4,11.1
19521.0,17208.0,17.1
12355.6,14469.9,15.4
11219.2,19990.3,16.9
12327.8,14477.9,13.7
9690.2,20016.6,22.8
4179.4,10830.0,20.7
2281.2,13821.6,27.4
12353.2,14458.5,20.8
6753.5,25075.9,13.3
14243.0,11934.1,25.0
13544.7,5859.8,16.7
12538.0,23053.0,19.7
12348.4,14448.1,10.4
5376.7,10556.4,13.8
2219.2,13822.0,24.3
13564.7,9972.3,11.2
4223.8,10837.1,27.9
13524.2,5873.7,10.6
20548.9,9243.4,7.3
13548.8,9974.6,12.3
1694.1,5391.5,22.2
16565.9,16124.0,9.0
1727.5,5380.3,22.0
10488.1,10052.5,18.4
10486.2,10038.0,11.2
17845.9,13956.6,25.0
19370.0,10000.9,6.9
12850.1,14203.7,9.1
9229.1,15528.3,16.8
1141.1,10437.3,9.8
9244.3,15502.9,12.0
13709.7,11180.5,16.2
15752.0,18537.9,9.3
1136.0,5353.0,33.4
9215.1,15511.7,10.7
15750.8,18547.0,6.7
17724.0,20195.9,9.8
12714.9,11734.8,8.8
6933.7,23189.7,11.8
10292.9,11176.0,21.1
1806.1,17515.3,16.5
20758.8,3047.9,7.5
1923.8,19676.7,15.5
6966.3,8791.3,7.8
17854.9,16407.0,55.3
17963.9,16145.1,32.7
2252.8,13807.2,19.2
12629.8,19405.5,26.1
10621.4,8957.9,20.1
16524.5,6886.8,5.7
12668.5,19410.9,13.7
9699.5,13446.5,15.2
12680.1,19399.1,8.1
3841.9,17063.8,5.3
14548.1,13114.9,22.2
10300.1,11201.3,16.4
3827.9,17075.0,13.4
10298.6,11207.5,13.7
4836.3,3069.0,23.3
4021.7,21278.1,32.7
12539.1,13948.9,20.7
4016.9,21304.0,13.4
10306.9,11215.3,18.1
19623.5,10522.4,12.7
4000.6,21307.2,10.6
4017.7,21312.3,7.8
19620.6,10500.2,35.6
10646.7,8920.1,28.5
19625.8,10523.4,8.5
21361.2,14232.2,11.9
20798.1,5269.1,17.6
8220.0,15963.9,38.2
21585.0,7451.6,15.5
19617.0,10521.8,16.9
14779.2,20441.4,21.6
6689.9,2401.0,11.0
11865.5,6598.9,35.0
2085.5,20628.1,30.2
8901.8,11519.9,9.6
9656.6,10063.1,12.1
10780.5,19225.2,7.6
14005.5,19800.4,10.0
22377.4,5114.8,13.7
19532.1,8691.4,16.6
17046.0,14199.5,11.2
5190.0,2538.7,6.3
11420.4,9050.0,27.2
10358.2,18916.4,19.9
13590.9,11830.5,8.8
5194.1,2522.9,8.7
13608.8,11834.4,8.2
18851.4,22506.1,19.3
16225.5,3665.4,27.1
16234.4,3669.1,14.1
19904.2,2860.8,12.9
19894.1,2858.8,13.4
24456.6,12871.2,13.1
11556.4,9207.0,13.9
17226.8,19097.2,13.5
17904.1,15274.3,18.9
3748.0,23538.3,10.8
7039.6,9520.9,11.6
8598.2,11146.6,5.0
3742.6,23547.5,11.3
7046.9,9506.5,11.9
4716.9,6916.2,11.2
16692.2,18074.2,10.0
22864.5,9283.1,30.5
23996.0,6620.3,6.8
22895.2,9269.0,15.2
15317.2,13735.3,22.0
1375.4,19264.8,13.4
7062.6,9524.6,27.4
23837.4,12800.4,5.7
9829.5,11827.6,14.0
18412.0,6965.8,44.7
6830.1,15388.5,11.9
11359.9,12670.8,21.4
15009.7,21561.0,37.6
14827.9,23587.5,23.6
15171.9,23561.6,24.4
20854.6,8312.7,46.0
22673.3,2406.9,12.1
18533.1,4331.1,28.5
18629.9,9263.0,14.8
22602.7,2169.8,10.7
12586.2,16843.0,49.4
12643.6,16861.8,42.4
11158.2,17598.8,10.9
17253.1,20809.0,11.1
20038.0,7176.9,17.4
5243.5,17234.4,12.5
18970.8,15605.3,20.4
10958.1,17341.1,16.3
9942.9,7089.2,31.2
10955.1,17364.4,22.6
11013.1,17392.1,25.0
18716.2,15862.8,7.8
16053.4,14932.1,12.7
3165.5,2531.6,10.1
9608.6,8204.7,11.8
6804.9,15362.1,14.6
20204.6,2242.3,11.2
20232.8,2229.5,12.1
22240.2,7373.2,15.9
8821.7,12831.8,12.7
15760.5,8279.3,9.5
18814.7,12145.9,13.3
13945.8,20535.0,34.0
16861.3,10560.1,22.8
8824.4,12791.6,11.9
25038.4,12290.8,14.2
5861.2,5871.2,27.9
12826.0,15791.8,14.4
10452.5,11950.1,8.3
5873.8,5855.6,12.0
7649.4,11696.2,15.4
6281.1,10900.1,5.5
7639.7,11684.5,13.0
7620.5,11690.3,20.3
10129.2,15187.3,8.9
19678.8,4221.9,15.3
7653.2,11683.9,17.7
6676.6,21209.5,10.0
21896.4,10004.9,46.6
6672.3,21199.1,14.6
14959.0,7948.7,27.8
15621.6,10322.8,22.2
5890.5,5915.9,16.2
9800.1,7558.9,10.8
9777.6,7570.7,24.0
9586.2,15264.8,10.0
9794.7,7577.2,6.5
22519.9,4100.3,20.1
13445.8,18880.9,32.3
1895.9,14622.6,28.7
16037.8,14925.0,13.9
12199.3,19018.3,24.0
24880.0,8653.5,17.6
22682.5,6417.3,18.0
8175.5,15930.7,8.3
8193.2,15968.5,20.6
24854.6,8651.3,17.8
12439.6,10669.0,11.9
24867.0,8642.8,17.0
8178.1,15968.2,19.5
24884.4,8667.6,14.1
6702.0,21202.1,13.1
16704.0,13493.0,23.9
3850.3,7782.6,9.5
24901.6,8652.5,16.2
5873.1,5887.8,15.6
24883.9,8667.4,19.1
5873.8,5874.6,28.7
24886.2,8637.8,10.9
5885.6,5878.9,17.9
11674.4,13658.6,18.8
11847.5,20730.5,8.7
5882.5,5866.4,8.7
13650.8,12579.5,9.7
20176.7,2218.0,11.1
22956.1,16611.4,11.1
13655.9,12536.6,33.4
22950.1,16607.7,13.6
20188.2,2191.5,9.5
9948.9,13780.4,23.6
11054.2,8321.1,12.2
20204.5,2188.7,22.2
5972.5,21713.4,9.5
2469.5,13785.7,18.1
20193.0,2211.0,8.6
18780.3,15304.2,9.4
16779.3,20964.8,12.5
20074.1,14505.3,11.8
20197.1,2237.2,27.8
5879.9,5879.9,8.1
13978.9,6251.1,6.1
2443.6,6095.1,14.7
17844.0,15693.7,12.5
11946.0,7496.8,10.4
18590.0,18298.2,14.9
5853.5,5881.7,10.2
5863.9,5878.4,10.7
12621.0,14374.0,15.1
10864.8,6425.2,24.1
21307.1,21508.0,18.3
11822.6,15871.0,18.5
21320.6,21487.8,15.9
19553.9,14450.0,18.2
9129.5,12826.8,27.4
8234.6,13636.3,4.9
14196.5,11329.8,6.9
9092.5,12818.6,17.8
9094.9,12800.1,21.3
8243.7,13627.6,19.9
4450.1,10831.9,9.3
11804.6,15847.0,14.7
13406.2,8217.2,10.8
4458.2,10830.4,16.3
11838.3,15875.2,9.1
4443.4,10841.4,10.7
11700.4,13488.5,10.0
2731.6,13824.3,23.2
2239.1,12660.7,14.9
13410.9,8205.0,14.2
2237.4,12644.0,18.8
9404.4,23869.3,18.2
13412.3,8206.9,5.3
11314.5,13127.2,10.5
3028.0,11447.3,15.0
9705.3,18854.0,19.5
19567.4,14483.0,17.7
14459.0,19683.5,5.4
1140.5,2279.1,19.1
1125.1,2296.4,5.7
13950.7,21817.9,14.2
14015.0,20471.5,26.6
14234.9,12042.4,36.6
13666.2,8121.6,14.2
2248.4,12664.0,15.1
16956.6,6095.5,15.5
17155.8,13942.5,28.3
20478.4,17337.7,12.6
13673.7,8124.2,3.2
2268.4,12648.6,12.2
20625.6,7790.8,11.2
1990.9,5759.8,18.8
16486.3,17757.2,17.1
15170.6,17858.2,17.8
21494.6,21328.7,20.4
21759.7,6282.0,11.1
4987.7,14061.3,15.7
21448.2,21358.6,8.3
4962.3,14073.2,30.2
13136.7,21407.4,24.7
6727.0,8724.9,12.7
15186.1,20146.4,12.6
5634.9,6023.8,6.8
18661.7,4169.1,3.5
2297.3,16756.3,11.7
7011.1,17436.8,8.1
12804.7,11286.6,14.0
13637.2,11593.5,19.8
18376.1,6604.9,4.2
13631.7,11589.3,17.1
15865.0,16867.2,19.2
19845.0,15519.9,36.9
17203.3,9928.9,13.4
17211.2,9917.7,6.2
3045.1,8866.2,24.7
10896.3,9520.1,7.1
6982.0,10593.8,25.6
7073.8,18027.7,13.9
14938.0,7953.4,4.6
7067.0,18031.8,5.4
9179.0,21257.0,13.8
15919.4,14694.8,14.9
24144.0,10035.7,3.7
21534.5,19504.7,33.2
22778.4,2454.3,26.6
21955.8,7028.1,24.5
17909.5,11546.8,15.4
12814.6,17213.5,15.2
21397.8,10811.1,14.6
8381.0,11761.7,13.2
3377.1,12387.4,30.8
11970.8,6346.5,4.7
12389.6,11996.8,10.9
973.2,8785.0,16.5
13332.5,18339.2,16.1
17650.6,18224.6,15.0
8710.2,15401.8,23.2
13351.1,18342.5,11.6
4395.8,16450.3,7.5
16692.8,12985.6,7.3
11979.8,6358.3,15.4
16694.3,12981.2,7.0
11952.5,6345.9,7.4
7406.1,22201.8,21.7
11984.4,6363.4,19.9
11969.4,6329.1,18.8
7997.0,11596.0,18.6
11942.8,6366.7,13.6
3981.7,4477.0,15.2
17715.4,7168.1,36.3
6554.8,10341.1,30.2
4391.9,16413.6,20.5
11954.8,6351.6,9.1
11966.1,6342.6,11.7
21480.0,21324.8,15.2
9608.9,20814.1,13.6
11970.7,6349.2,12.6
11979.5,6369.4,16.4
11975.1,6361.4,12.9
6289.1,20682.4,11.1
11970.8,6349.2,17.2
11972.3,6353.1,8.2
22770.8,16719.7,20.1
24506.5,9981.1,8.0
6671.4,21195.8,10.7
4887.1,10271.2,14.7
6692.8,21211.4,16.4
6675.5,21198.5,12.6
12082.5,5903.4,13.9
16664.1,22817.8,23.0
6655.8,21195.1,10.7
17036.3,22121.8,11.0
15016.3,18158.1,41.5
13870.6,18514.0,28.4
10032.8,16460.7,20.2
9941.3,7251.1,13.6
13932.9,9245.2,19.1
9937.2,7227.8,20.1
15875.6,9029.4,12.3
14579.2,10727.6,9.4
10034.6,16484.8,16.5
16608.7,21173.8,27.5
9907.8,7228.7,32.8
18815.5,8816.0,21.9
16576.8,21147.6,10.9
11497.7,16563.1,18.3
9945.9,7264.1,17.3
6681.8,21202.8,7.7
13118.9,8989.7,17.3
13475.5,21554.2,19.9
4865.8,20239.7,5.9
4866.5,20236.6,7.4
12445.0,10413.0,22.9
17564.8,15026.9,15.8
17532.6,15051.3,9.8
17564.1,15027.7,9.6
5926.3,9867.4,22.7
5961.5,9926.0,60.7
4874.2,20239.7,14.1
17555.3,15004.3,21.9
17559.3,15054.7,24.6
4908.4,20216.6,21.7
22263.4,3583.4,18.5
22247.4,3580.3,14.3
10801.5,14834.7,17.5
11512.1,24399.6,29.1
16836.2,17639.0,14.4
11069.2,13735.2,8.6
11075.9,13723.2,6.9
3125.7,11681.1,16.1
20946.9,5061.3,13.1
3146.1,11704.6,14.7
3125.0,11678.2,9.5
18072.7,2062.3,13.8
5853.0,9618.9,6.6
23019.6,2852.7,16.9
3736.2,10977.2,13.2
5838.9,9637.3,15.1
6796.6,8947.4,11.3
21932.4,17569.4,11.9
5632.9,6024.9,10.8
5850.4,9658.4,12.8
6241.8,8968.0,16.6
10741.5,6716.0,38.6
3111.0,11682.7,13.5
3130.2,11665.8,19.6
20494.4,5461.6,14.6
6289.6,8917.7,24.4
19822.2,10403.0,16.1
8851.2,9114.9,20.4
3760.0,11041.6,14.8
3713.5,11020.7,12.2
6267.8,8941.0,10.2
3748.7,11046.5,19.3
3049.5,16970.4,22.1
12528.4,13946.7,6.6
1173.3,19833.9,14.7
12529.9,13944.9,10.6
18789.2,3332.9,14.2
11453.7,7108.7,17.0
3145.1,11705.3,13.9
19758.2,8151.0,9.7
12595.6,12127.5,17.6
7126.8,576.0,23.4
3119.7,11687.6,13.0
7084.8,528.8,14.6
3867.5,2680.0,14.6
23869.3,14186.8,23.1
5863.1,9601.8,18.3
23875.8,14186.0,24.6
17731.5,7122.8,31.7
9361.0,18086.0,6.4
3099.2,11682.5,15.3
3129.7,11669.7,15.4
14924.0,20737.3,16.7
9367.5,18078.9,11.3
9367.5,18089.4,8.6
10961.2,12355.6,13.6
10733.8,6705.2,21.7
23205.3,10382.5,18.1
11767.2,11351.7,16.6
18908.2,15646.7,25.0
20727.1,6089.0,25.2
3123.5,11678.1,10.5
18085.5,2055.2,11.1
18882.5,15663.5,26.5
11758.7,11328.8,10.4
18920.9,15666.5,9.8
18076.7,2059.8,14.2
9201.9,19005.2,12.1
20799.7,22549.9,22.4
12192.1,9195.1,15.2
21933.7,17572.6,5.5
17121.6,19697.4,3.3
11660.6,14552.0,43.5
23777.4,15215.1,14.8
13664.1,12598.4,9.0
13692.2,12608.8,19.5
23750.0,15249.1,14.9
19023.6,16739.6,22.8
23750.3,15241.7,9.5
19021.1,16712.8,25.4
6492.1,14543.4,20.3
5858.9,9608.9,11.4
19002.1,16723.8,14.4
4383.3,22000.1,12.4
5394.8,16263.9,15.0
1151.6,19824.4,15.2
13895.2,21802.3,6.4
14177.8,11226.4,12.6
9392.3,23901.2,40.5
15297.1,24921.6,18.9
14600.8,18219.7,27.6
16826.6,17233.2,15.2
20795.0,8372.0,26.9
11866.2,24792.7,5.9
6241.6,11535.9,5.9
7611.5,20452.6,10.1
22842.9,7591.5,12.6
20520.8,9605.9,13.4
18019.3,12479.3,13.8
15000.9,8286.4,10.4
9797.4,21519.7,12.8
7319.4,11700.0,6.4
7814.8,17119.2,7.0
21102.9,5968.0,19.5
20941.3,13627.4,14.1
16652.2,4130.1,12.2
12145.0,19194.0,24.2
3306.8,11744.2,10.0
5648.8,19782.6,17.1
12119.3,19235.5,15.1
12149.4,19256.9,18.0
20510.9,9616.4,8.1
12132.9,19210.9,13.6
21358.3,20395.9,15.4
12139.7,11115.8,15.5
13388.9,17395.3,12.2
12144.8,19226.7,13.5
3489.9,14631.1,17.9
14412.6,12698.1,26.0
10949.2,10058.4,14.1
14296.2,20653.0,12.1
14187.8,20606.1,23.1
14270.8,20601.5,20.9
8569.3,10185.7,15.1
23104.8,16139.8,9.0
6443.4,13029.2,37.3
7884.1,10741.6,15.1
13242.6,13131.7,13.2
4628.8,6965.5,16.6
4622.2,6968.2,9.9
4610.3,6969.9,16.4
4597.6,6964.2,11.8
14392.3,13213.8,13.2
17687.2,2416.0,37.2
19944.4,16841.0,5.3
19990.4,16855.7,8.5
1539.3,16324.8,10.5
16549.0,11273.6,8.7
10408.4,21841.2,21.7
21256.0,5054.0,10.1
20271.8,10966.7,30.4
21248.9,5016.5,15.8
17711.1,20457.9,15.5
11784.9,13673.5,29.0
17714.0,20426.8,14.7
17609.9,12766.0,14.2
14850.2,23142.3,15.6
13027.1,5419.2,15.1
24480.2,3040.9,12.4
14498.5,9538.8,9.6
10885.7,9757.7,18.0
10941.3,9734.6,5.6
11646.1,19106.4,7.4
16032.6,16700.5,11.3
18869.0,14082.2,3.7
1523.5,16340.9,21.8
11276.4,12351.2,15.7
18198.9,9344.5,49.2
21383.9,5190.4,8.4
17366.9,5893.1,32.5
9884.1,18272.5,6.3
19850.1,8296.1,10.8
10705.9,7285.7,9.4
6091.5,16096.3,9.6
20716.2,9142.0,18.9
1716.8,18022.4,29.5
7895.8,16787.3,13.3
15397.9,8698.2,26.0
10867.6,15744.7,12.6
19922.1,7550.1,16.9
12098.8,20943.5,22.8
11659.3,12743.5,7.0
10900.3,15754.3,17.6
19919.3,7551.5,8.6
5319.0,12600.6,16.0
19933.1,7540.2,14.4
19396.8,7432.2,26.1
19930.6,7544.4,2.7
4655.2,14356.2,16.6
19241.6,1389.0,18.9
7857.4,12894.9,13.9
3130.3,2533.9,11.5
17377.7,2825.8,22.2
11166.0,16960.9,16.7
9864.2,12070.0,9.1
1565.4,17704.8,16.2
1584.1,17706.1,15.7
13386.6,5144.8,21.5
9892.9,12078.9,19.6
7313.6,19612.6,17.7
19430.8,7384.0,15.6
9881.4,12096.0,19.3
9887.1,12080.3,12.9
11317.3,6025.3,9.1
15125.4,18504.7,31.0
9893.9,12067.0,19.2
9908.1,18284.9,9.6
19521.0,14753.6,12.5
9889.4,12084.0,10.3
7614.8,16745.5,15.7
9720.3,16719.8,23.5
9733.9,16721.1,4.0
6574.5,16118.9,5.5
13345.3,5201.1,24.0
8671.2,12048.7,19.1
6885.1,18592.6,22.0
8660.9,12018.5,18.3
10490.4,13014.6,12.7
12230.3,17750.2,9.6
23101.9,16135.2,16.7
14633.6,11924.3,6.6
13370.0,5150.9,13.2
8444.7,12511.1,6.8
13373.5,5151.3,5.5
13375.6,5152.5,15.8
13383.3,5140.6,10.8
9062.1,17525.4,17.1
13374.2,5158.3,18.3
13367.7,5152.6,8.6
15477.2,19965.5,20.8
16114.7,13074.5,11.4
16140.6,13089.7,9.3
13369.2,5136.8,4.8
15453.3,19964.1,10.6
11263.9,12365.8,8.4
19578.9,16582.2,15.8
